Domain,Rank,Category,Language,SLD,SLD Rank,SLD Category,SLD Language,DNS,HTTP,IP,IP Details,,,,
illumirate.com,204870,,,illumirate.com,204870,,,N,N,Y,76.12.31.186,Y,US,Newark,39.6155/-75.7044
friki.net,204911,,,friki.net,204911,,,N,N,Y,190.183.60.154,Y,AR,San NicolÃ¡s de los Arroyos,-33.3358/-60.2252
futuron.name,204973,,,futuron.name,204973,,,N,N,Y,109.195.136.242,Y,RU,Kurgan,55.45/65.3333
estreamone.com,205098,,,estreamone.com,205098,,,N,N,Y,173.227.26.56,Y,US,Lake Forest,33.6451/-117.6786
mydistance-learning-college.com,205112,,,mydistance-learning-college.com,205112,,,N,N,Y,67.205.113.103,Y,CA,Montreal,45.5/-73.5833
selfservebacklink.com,205115,,,selfservebacklink.com,205115,,,N,N,Y,184.168.221.89,Y,US,Scottsdale,33.6119/-111.8906
bebitos.mx,205185,,,bebitos.mx,205185,,,N,N,Y,50.63.202.6,Y,US,Scottsdale,33.6119/-111.8906
gazete32.com.tr,205188,,,gazete32.com.tr,205188,,,N,N,Y,212.252.36.120,Y,TR,Izmir,38.4127/27.1384
dnpteamsuccess.com,205192,,,dnpteamsuccess.com,205192,,,N,N,Y,97.79.237.133,Y,US,None,38.0/-97.0
railway.co.th,205202,,,railway.co.th,205202,,,N,N,P,203.107.132.128,Y,TH,Bangkok,13.754/100.5014
,,,,,,,,,,,164.115.24.52,N,TH,None,15.0/100.0
hide-me.org,205241,,,hide-me.org,205241,,,N,Y,N,192.110.165.94,N,US,Mesquite,36.7889/-114.1431
tudiabetes.org,205296,,,tudiabetes.org,205296,,,N,N,Y,184.168.221.16,Y,US,Scottsdale,33.6119/-111.8906
bravexml.com,205302,,,bravexml.com,205302,,,N,N,Y,65.39.176.55,Y,CA,Parksville,49.3233/-124.3227
90kxw.com,205336,,,90kxw.com,205336,,,N,Y,Y,103.244.151.22,Y,HK,None,22.25/114.1667
titan.com,205389,,,titan.com,205389,,,N,N,Y,155.188.165.73,Y,US,Columbus,39.9653/-83.0235
www.ch-knep.com,,,,ch-knep.com,205401,,,N,N,Y,67.198.246.178,Y,US,Orange,33.8138/-117.7986
lespagesjaunesafrique.com,205413,,,lespagesjaunesafrique.com,205413,,,N,N,Y,176.31.227.221,Y,FR,None,48.86/2.35
mymobilemoneypages.com,205449,,,mymobilemoneypages.com,205449,,,N,N,Y,97.79.237.85,Y,US,None,38.0/-97.0
eucasino.com,205505,,,eucasino.com,205505,,,N,Y,N,149.126.72.150,N,US,None,38.0/-97.0
,,,,,,,,,,,199.83.130.150,N,GB,London,51.5142/-0.0931
shababdz.com,205521,,,shababdz.com,205521,,,N,N,Y,37.59.35.31,Y,FR,None,48.86/2.35
www.byethost3.com,,,,byethost3.com,205547,,,N,N,Y,199.59.243.106,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.108,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.105,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.109,Y,US,New York,40.7391/-73.9826
,,,,,,,,,,,199.59.243.107,Y,US,New York,40.7391/-73.9826
feedstripes.com,205627,,,feedstripes.com,205627,,,N,N,Y,78.152.40.120,Y,NL,None,52.5/5.75
hiruzu-tutiya.info,205644,,,hiruzu-tutiya.info,205644,,,N,N,Y,36.3.112.112,Y,JP,Tokyo,35.685/139.7514
tehranfilm13.com,205684,,,tehranfilm13.com,205684,,,N,N,Y,85.159.233.171,Y,NL,None,52.5/5.75
returnofthecaferacers.com,205689,,,returnofthecaferacers.com,205689,,,N,N,Y,184.168.221.23,Y,US,Scottsdale,33.6119/-111.8906
www.netprospex.com,,,,netprospex.com,205775,,,N,N,Y,54.208.32.175,Y,US,Ashburn,39.0437/-77.4875
kbgoldintro.com,205790,,,kbgoldintro.com,205790,,,N,N,Y,71.40.108.87,Y,US,New Braunfels,29.7044/-98.0742
paipan-gazo.com,205800,,,paipan-gazo.com,205800,,,N,Y,N,209.160.32.234,N,US,None,38.0/-97.0
neasantorinis.gr,205810,,,neasantorinis.gr,205810,,,N,N,Y,5.9.71.85,Y,DE,None,51.0/9.0
affiliateedge.eu,205826,,,affiliateedge.eu,205826,,,N,N,Y,190.4.94.126,Y,CR,None,10.0/-84.0
sandbaghq.com,205887,,,sandbaghq.com,205887,,,N,N,Y,96.125.163.206,Y,US,Houston,29.8301/-95.4739
twittercentral.com.br,205891,,,twittercentral.com.br,205891,,,N,Y,N,173.201.98.128,N,US,Scottsdale,33.6119/-111.8906
bookpassage.com,205940,,,bookpassage.com,205940,,,N,N,Y,206.65.185.141,Y,US,None,38.0/-97.0
moon.vn,205963,,,moon.vn,205963,,,N,N,Y,112.213.95.134,Y,VN,Thanh Nguyen,9.8478/106.3456
frugalandfabulous.org,206006,,,frugalandfabulous.org,206006,,,N,N,Y,50.63.202.3,Y,US,Scottsdale,33.6119/-111.8906
www.busbud.com,,,,busbud.com,206014,,,N,N,P,174.129.20.208,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.22.233.248,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.22.233.251,N,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.41,N,US,Ashburn,39.0437/-77.4875
crazy-toons.net,206016,,,crazy-toons.net,206016,,,N,N,Y,88.214.195.56,Y,GB,None,51.5/-0.13
frauflora.ru,206018,,,frauflora.ru,206018,,,N,N,Y,80.86.94.6,Y,DE,None,51.0/9.0
thefamily.co,206021,,,thefamily.co,206021,,,N,N,Y,98.124.198.1,Y,US,Kirkland,47.6727/-122.1873
webmoney.com.ua,206055,,,webmoney.com.ua,206055,,,N,N,Y,213.186.192.137,Y,UA,None,49.0/32.0
magicmum.com,206125,,,magicmum.com,206125,,,N,N,Y,188.165.1.224,Y,IE,None,53.0/-8.0
www.supportdetails.com,,,,supportdetails.com,206148,,,N,N,Y,184.73.171.204,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,107.22.233.248,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.215.104,Y,US,Ashburn,39.0437/-77.4875
,,,,,,,,,,,50.16.233.102,Y,US,Ashburn,39.0437/-77.4875
chippmunk.com,206216,,,chippmunk.com,206216,,,N,N,Y,54.243.229.58,Y,US,Ashburn,39.0437/-77.4875
betcoin.tm,206217,,,betcoin.tm,206217,,,N,N,P,199.83.129.107,Y,US,Los Angeles,34.0522/-118.2437
,,,,,,,,,,,199.83.131.107,N,US,Dover,39.1588/-75.4941
sao47.com,206236,,,sao47.com,206236,,,N,Y,N,72.52.4.90,N,US,Hollywood,26.0222/-80.1496
www.bmedonline.es,,,,bmedonline.es,206306,,,N,N,Y,212.49.180.128,Y,GB,None,51.5/-0.13
www.e-cartebleue.com,,,,e-cartebleue.com,206355,,,N,N,Y,194.98.12.58,Y,None,None,47.0/8.0
bigcamera.co.th,206376,,,bigcamera.co.th,206376,,,N,N,Y,122.155.16.50,Y,TH,None,15.0/100.0
techcrownpeak.com,206398,,,techcrownpeak.com,206398,,,N,N,P,50.63.202.21,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
ecquire.com,206400,,,ecquire.com,206400,,,N,N,Y,184.168.221.11,Y,US,Scottsdale,33.6119/-111.8906
ruralmom.com,206407,,,ruralmom.com,206407,,,N,N,Y,184.168.221.26,Y,US,Scottsdale,33.6119/-111.8906
modeblog.nl,206465,,,modeblog.nl,206465,,,N,N,Y,77.243.236.198,Y,NL,None,52.5/5.75
www.11g11.com,,,,11g11.com,206468,,,N,N,Y,148.251.50.131,Y,DE,None,51.0/9.0
muziboo.com,206523,,,muziboo.com,206523,,,N,N,Y,88.198.57.40,Y,DE,Nuremberg,49.4478/11.0683
i8.com,206528,,,i8.com,206528,,,N,N,Y,64.136.20.35,Y,US,None,38.0/-97.0
faleconosco.uol.com.br,206578,,,uol.com.br,109,,,N,N,Y,200.147.1.224,Y,BR,None,-10.0/-55.0
tousatu1919.com,206644,,,tousatu1919.com,206644,,,N,N,Y,202.229.222.219,Y,JP,None,35.69/139.69
98mdb20.com,206712,,,98mdb20.com,206712,,,N,N,Y,109.200.11.187,Y,GB,None,51.5/-0.13
gringoes.com,206721,,,gringoes.com,206721,,,N,N,Y,72.29.101.80,Y,US,St Louis,38.6143/-90.4444
migdal.co.il,206754,,,migdal.co.il,206754,,,N,N,Y,192.115.252.90,Y,IL,Migdal,32.8392/35.5014
wenxuewu.com,206806,,,wenxuewu.com,206806,,,N,Y,N,50.117.113.218,N,US,San Jose,37.3721/-121.8643
proxifier.com,206837,,,proxifier.com,206837,,,N,Y,N,172.245.37.173,N,US,None,41.85/-87.65
uvv.br,206857,,,uvv.br,206857,,,N,N,Y,187.12.85.5,Y,BR,None,-10.0/-55.0
clickonurl.com,206925,,,clickonurl.com,206925,,,N,N,Y,74.63.248.190,Y,US,Dallas,32.7791/-96.8028
hotfrog.pl,206943,,,hotfrog.pl,206943,,,N,N,Y,98.129.61.101,Y,US,San Antonio,29.4889/-98.3987
www.wowpages.co,,,,wowpages.co,206952,,,N,N,Y,50.22.110.70,Y,US,Dallas,32.9299/-96.8353
xkyn.com,206969,,,xkyn.com,206969,,,N,Y,N,118.244.145.10,N,CN,Beijing,39.9289/116.3883
getwashio.com,206993,,,getwashio.com,206993,,,N,N,Y,50.63.202.1,Y,US,Scottsdale,33.6119/-111.8906
muindomall.co.kr,207006,,,muindomall.co.kr,207006,,,N,N,Y,121.254.162.204,Y,KR,None,37.57/126.98
careerorbits.com,207015,,,careerorbits.com,207015,,,N,N,Y,182.18.143.67,Y,IN,None,20.0/77.0
musicaneh.ir,207027,,,musicaneh.ir,207027,,,N,N,Y,79.175.169.206,Y,IR,None,32.0/53.0
keralapolice.gov.in,207075,,,keralapolice.gov.in,207075,,,N,N,Y,103.251.43.83,Y,IN,None,20.0/77.0
www.e7-eleven.com.mx,,,,e7-eleven.com.mx,207080,,,N,N,Y,189.254.139.19,Y,MX,None,19.43/-99.13
510dd.com,207105,,,510dd.com,207105,,,N,Y,N,112.84.190.168,N,CN,Nanjing,32.0617/118.7778
netkauf.de,207117,,,netkauf.de,207117,,,N,N,Y,91.202.48.129,Y,DE,None,51.0/9.0
eshamel.net,207118,,,eshamel.net,207118,,,N,N,Y,37.59.35.31,Y,FR,None,48.86/2.35
prudential.com.hk,207128,,,prudential.com.hk,207128,,,N,N,Y,202.84.171.132,Y,HK,None,22.25/114.1667
canlib.ca,207136,,,canlib.ca,207136,,,N,N,Y,216.138.220.245,Y,CA,Ottawa,45.3353/-75.7209
sexdelivery.com,207137,,,sexdelivery.com,207137,,,N,Y,N,88.85.69.105,N,NL,None,52.5/5.75
divorcemag.com,207171,,,divorcemag.com,207171,,,N,N,Y,69.197.25.89,Y,US,Newport Beach,33.6275/-117.8734
ddworld.cz,207201,,,ddworld.cz,207201,,,N,N,Y,93.190.48.208,Y,CZ,None,49.75/15.5
alfabank.kz,207261,,,alfabank.kz,207261,,,N,N,P,195.47.220.3,Y,RU,None,60.0/100.0
,,,,,,,,,,,79.142.95.252,Y,RU,None,60.0/100.0
,,,,,,,,,,,212.154.249.45,N,KZ,None,48.0/68.0
easyleadnetwork.com,207292,,,easyleadnetwork.com,207292,,,N,N,Y,199.116.255.166,Y,US,Schertz,29.5892/-98.2939
blindsuk.net,207337,,,blindsuk.net,207337,,,N,N,Y,217.199.168.37,Y,GB,None,51.5/-0.13
reduxmediagroup.com,207342,,,reduxmediagroup.com,207342,,,N,N,Y,76.10.133.30,Y,CA,None,60.0/-95.0
motpol.nu,207376,,,motpol.nu,207376,,,N,N,Y,188.121.50.196,Y,NL,None,52.5/5.75
sppokypki.ru,207440,,,sppokypki.ru,207440,,,N,N,Y,46.4.85.178,Y,DE,None,51.0/9.0
www.sircon.com,,,,sircon.com,207495,,,N,N,Y,205.216.29.37,Y,US,Chesterfield,38.65/-90.5334
fireden.net,207520,,,fireden.net,207520,,,N,N,P,199.38.85.98,Y,US,Franklin,42.8869/-88.0096
,,,,,,,,,,,108.162.197.73,N,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,108.162.196.73,N,US,San Francisco,37.7697/-122.3933
frugalhomeschoolfamily.com,207563,,,frugalhomeschoolfamily.com,207563,,,N,N,Y,67.227.172.254,Y,US,Lansing,42.7257/-84.636
mydatcu.org,207582,,,mydatcu.org,207582,,,N,N,Y,67.100.216.215,Y,US,Houston,29.7987/-95.4192
routehappy.com,207597,,,routehappy.com,207597,,,N,N,Y,184.168.221.20,Y,US,Scottsdale,33.6119/-111.8906
engineershub.in,207599,,,engineershub.in,207599,,,N,Y,N,,,,,
nogripracing.com,207600,,,nogripracing.com,207600,,,N,N,Y,69.39.224.67,Y,US,Arlington Heights,42.0643/-87.9921
uhm.vn,207645,,,uhm.vn,207645,,,N,N,Y,27.0.14.54,Y,VN,None,16.0/106.0
netcare.co.za,207682,,,netcare.co.za,207682,,,N,N,Y,196.5.116.0,Y,ZA,None,-29.0/24.0
immobilieraucongo.com,207688,,,immobilieraucongo.com,207688,,,N,N,Y,37.59.184.39,Y,FR,None,48.86/2.35
iofferphoto.com,207727,,,iofferphoto.com,207727,,,N,N,P,141.101.115.51,Y,None,None,47.0/8.0
,,,,,,,,,,,141.101.114.51,N,None,None,47.0/8.0
,,,,,,,,,,,190.93.245.51,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.244.51,N,CR,San JosÃ©,9.9333/-84.0833
,,,,,,,,,,,190.93.247.50,N,CR,San JosÃ©,9.9333/-84.0833
secondchancetodream.com,207732,,,secondchancetodream.com,207732,,,N,N,P,50.63.202.23,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
ucbweb.com,207764,,,ucbweb.com,207764,,,N,N,Y,166.102.193.62,Y,US,None,38.0/-97.0
oskole.sk,207867,,,oskole.sk,207867,,,N,N,Y,109.71.69.249,Y,SK,None,48.6667/19.5
facebook.com.br,207935,,,facebook.com.br,207935,,,N,Y,Y,173.252.110.27,Y,US,Menlo Park,37.459/-122.1781
www.facebook.com.br,,,,facebook.com.br,207935,,,N,Y,N,31.13.79.81,N,IE,None,53.0/-8.0
ofertaman.com,207949,,,ofertaman.com,207949,,,N,N,Y,50.63.202.9,Y,US,Scottsdale,33.6119/-111.8906
persia-music.com,208095,,,persia-music.com,208095,,,N,N,Y,85.159.233.171,Y,NL,None,52.5/5.75
pokerclub.be,208102,,,pokerclub.be,208102,,,N,N,Y,91.215.181.181,Y,GB,None,51.5/-0.13
vemostv.com,208202,,,vemostv.com,208202,,,N,N,Y,91.192.110.104,Y,ES,None,40.0/-4.0
idc-otsuka.jp,208280,,,idc-otsuka.jp,208280,,,N,N,Y,203.180.251.31,Y,JP,None,35.69/139.69
laurasava.ro,208317,,,laurasava.ro,208317,,,N,N,Y,86.120.38.85,Y,RO,Bucharest,44.4333/26.1
popularbookmarking.com,208402,,,popularbookmarking.com,208402,,,N,N,Y,50.63.202.84,Y,US,Scottsdale,33.6119/-111.8906
banestes.com.br,208530,,,banestes.com.br,208530,,,N,N,Y,200.242.1.30,Y,BR,None,-10.0/-55.0
,,,,,,,,,,,200.165.48.30,Y,BR,None,-10.0/-55.0
www.wmal.com,,,,wmal.com,208579,,,N,N,Y,199.83.129.10,Y,US,Los Angeles,34.0522/-118.2437
vuw.ac.nz,208604,,,vuw.ac.nz,208604,,,N,N,P,130.195.86.109,Y,NZ,Wellington,-41.3/174.7833
,,,,,,,,,,,130.195.86.18,N,NZ,Wellington,-41.3/174.7833
shambhalasun.com,208609,,,shambhalasun.com,208609,,,N,Y,N,67.22.140.100,N,CA,Toronto,43.6667/-79.4167
ozchinese.com,208619,,,ozchinese.com,208619,,,N,Y,N,174.37.135.211,N,US,Seattle,47.6062/-122.3321
www.plantillas-blogger-blogspot.com,,,,plantillas-blogger-blogspot.com,208625,,,N,Y,N,74.125.128.121,N,US,Mountain View,37.4192/-122.0574
plantillas-blogger-blogspot.com,208625,,,plantillas-blogger-blogspot.com,208625,,,N,Y,P,184.168.221.11,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
csx.com,208647,,,csx.com,208647,,,N,N,Y,216.231.209.155,Y,US,Jacksonville,30.3304/-81.6516
wordfaire.com,208661,,,wordfaire.com,208661,,,N,N,Y,184.168.221.30,Y,US,Scottsdale,33.6119/-111.8906
oilbankcard.com,208663,,,oilbankcard.com,208663,,,N,N,Y,61.251.160.13,Y,KR,None,37.57/126.98
alanterd.com,208680,,,alanterd.com,208680,,,N,N,P,74.125.19.147,Y,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
hearthsong.com,208686,,,hearthsong.com,208686,,,N,N,Y,207.150.207.43,Y,US,Austin,30.2643/-97.7138
chodansinh.net,208688,,,chodansinh.net,208688,,,N,N,Y,112.213.94.108,Y,VN,Thanh Nguyen,9.8478/106.3456
gatewaytoairguns.org,208700,,,gatewaytoairguns.org,208700,,,N,N,Y,108.160.150.122,Y,US,Piscataway,40.5516/-74.4637
gravesideflowers.com,208748,,,gravesideflowers.com,208748,,,N,N,Y,50.63.202.5,Y,US,Scottsdale,33.6119/-111.8906
toutes-les-couleurs.com,208803,,,toutes-les-couleurs.com,208803,,,N,N,Y,217.23.13.27,Y,NL,None,52.5/5.75
wpkamt.com,208815,,,wpkamt.com,208815,,,N,N,Y,116.90.166.4,Y,ID,None,-5.0/120.0
uniceub.br,208830,,,uniceub.br,208830,,,N,N,P,186.195.36.221,Y,BR,BrasÃ­lia,-15.7833/-47.9167
,,,,,,,,,,,201.47.169.111,N,BR,None,-10.0/-55.0
aspirantsg.com,208831,,,aspirantsg.com,208831,,,N,N,Y,66.96.147.120,Y,US,Burlington,42.5051/-71.2047
nfpondemand.com,208848,,,nfpondemand.com,208848,,,N,N,Y,174.143.32.179,Y,US,San Antonio,29.4889/-98.3987
unlimitz.com,208896,,,unlimitz.com,208896,,,N,N,Y,108.162.202.5,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,108.162.201.5,Y,US,San Francisco,37.7697/-122.3933
,,,,,,,,,,,141.101.127.4,Y,None,None,47.0/8.0
,,,,,,,,,,,108.162.200.5,Y,US,San Francisco,37.7697/-122.3933
pinpersia.com,208904,,,pinpersia.com,208904,,,N,N,Y,79.127.125.110,Y,IR,None,32.0/53.0
,,,,,,,,,,,79.127.125.100,Y,IR,None,32.0/53.0
bgproxy.org,208915,,,bgproxy.org,208915,,,N,Y,N,46.10.210.184,N,BG,Sofia,42.6833/23.3167
videowatchpro.com,208965,,,videowatchpro.com,208965,,,N,N,Y,192.169.81.102,Y,US,Dallas,32.7791/-96.8028
przewodnikduchowy.pl,208998,,,przewodnikduchowy.pl,208998,,,N,N,Y,87.98.239.3,Y,PL,None,52.0/20.0
infominho.com,209001,,,infominho.com,209001,,,N,N,Y,46.105.121.165,Y,FR,None,48.86/2.35
inktalks.com,209020,,,inktalks.com,209020,,,N,N,Y,184.168.221.29,Y,US,Scottsdale,33.6119/-111.8906
postpresso.com,209065,,,postpresso.com,209065,,,N,N,Y,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
clarevivier.com,209079,,,clarevivier.com,209079,,,N,N,Y,184.168.221.28,Y,US,Scottsdale,33.6119/-111.8906
bps.org.uk,209113,,,bps.org.uk,209113,,,N,N,Y,93.93.227.178,Y,GB,None,51.5/-0.13
seychelles.travel,209140,,,seychelles.travel,209140,,,N,N,Y,41.86.56.52,Y,SC,Victoria,-4.6167/55.45
mizeabi.info,209157,,,mizeabi.info,209157,,,N,N,Y,68.71.35.211,Y,CA,Laval,45.6167/-73.75
meteogroup.net,209183,,,meteogroup.net,209183,,,N,N,P,194.53.0.51,Y,NL,None,52.5/5.75
,,,,,,,,,,,194.53.0.52,Y,NL,None,52.5/5.75
,,,,,,,,,,,194.53.0.49,Y,NL,None,52.5/5.75
,,,,,,,,,,,194.53.0.53,Y,NL,None,52.5/5.75
,,,,,,,,,,,10.98.33.1,N,,,
,,,,,,,,,,,10.48.1.2,N,,,
,,,,,,,,,,,10.46.1.5,N,,,
,,,,,,,,,,,192.168.200.81,N,,,
,,,,,,,,,,,192.168.20.80,N,,,
,,,,,,,,,,,10.34.1.11,N,,,
arvandfreezone.com,209196,,,arvandfreezone.com,209196,,,N,N,Y,185.4.28.93,Y,IR,Gostar,35.4639/48.8763
arriyadh.com,209232,,,arriyadh.com,209232,,,N,N,P,64.4.20.169,Y,US,Redmond,47.6801/-122.1206
,,,,,,,,,,,86.51.170.11,N,SA,None,25.0/45.0
glogirly.com,209269,,,glogirly.com,209269,,,N,N,Y,50.63.202.13,Y,US,Scottsdale,33.6119/-111.8906
newhavenindependent.org,209313,,,newhavenindependent.org,209313,,,N,N,Y,207.58.181.102,Y,US,Reston,38.9311/-77.3489
karnatakastateopenuniversity.in,209316,,,karnatakastateopenuniversity.in,209316,,,N,N,Y,182.18.165.121,Y,IN,None,20.0/77.0
marieclara.info,209328,,,marieclara.info,209328,,,N,N,P,184.168.221.8,Y,US,Scottsdale,33.6119/-111.8906
,,,,,,,,,,,216.239.32.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.34.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.36.21,N,US,Mountain View,37.4192/-122.0574
,,,,,,,,,,,216.239.38.21,N,US,Mountain View,37.4192/-122.0574
kijiji.com.hk,209383,,,kijiji.com.hk,209383,,,N,N,Y,195.78.85.214,Y,NL,None,52.5/5.75
poonamparihar.com,209404,,,poonamparihar.com,209404,,,N,N,Y,50.63.202.17,Y,US,Scottsdale,33.6119/-111.8906
gdenashel.ru,209450,,,gdenashel.ru,209450,,,N,N,Y,62.212.65.71,Y,NL,Amsterdam,52.35/4.9167
0126wyt.com,209456,,,0126wyt.com,209456,,,N,Y,N,176.74.176.179,N,GB,None,51.5/-0.13
premiuminternetdirectory.com,209670,,,premiuminternetdirectory.com,209670,,,N,N,Y,50.63.202.86,Y,US,Scottsdale,33.6119/-111.8906
hackingnetflix.com,209678,,,hackingnetflix.com,209678,,,N,N,Y,50.63.202.19,Y,US,Scottsdale,33.6119/-111.8906
vpnunlock.asia,209696,,,vpnunlock.asia,209696,,,N,Y,N,192.154.107.106,N,US,Los Angeles,34.053/-118.2642
yes.co.il,209719,,,yes.co.il,209719,,,N,N,Y,212.150.225.14,Y,IL,Baraq,32.5428/35.2652
,,,,,,,,,,,192.116.206.106,Y,IL,None,31.5/34.75
celebzz.com,209783,,,celebzz.com,209783,,,N,N,Y,162.210.192.50,Y,US,Manassas,38.7932/-77.5366
mbnashopsafe.com,209823,,,mbnashopsafe.com,209823,,,N,N,Y,171.159.194.31,Y,US,Jersey City,40.7282/-74.0776
noro1.com,209854,,,noro1.com,209854,,,N,N,Y,184.168.221.1,Y,US,Scottsdale,33.6119/-111.8906
hotfrog.com.tw,209900,,,hotfrog.com.tw,209900,,,N,Y,Y,98.129.43.58,Y,US,San Antonio,29.4889/-98.3987
viewpoint.ca,209915,,,viewpoint.ca,209915,,,N,N,Y,24.222.35.32,Y,CA,Halifax Regional Municipality,44.6514/-63.5818
helloandroid.com,209952,,,helloandroid.com,209952,,,N,N,Y,95.140.35.34,Y,HU,Budapest,47.5/19.0833
syncer.com,209960,,,syncer.com,209960,,,N,N,Y,91.142.249.200,Y,NL,None,52.5/5.75
contemporaryfurniturewarehouse.com,209982,,,contemporaryfurniturewarehouse.com,209982,,,N,N,Y,50.63.202.13,Y,US,Scottsdale,33.6119/-111.8906
lepartidegauche.fr,209987,,,lepartidegauche.fr,209987,,,N,N,Y,46.105.191.36,Y,FR,None,48.86/2.35
irandiscus.com,210019,,,irandiscus.com,210019,,,N,N,Y,192.111.135.28,Y,US,Atlanta,33.7516/-84.3915
www.ghavamin.com,,,,ghavamin.com,210022,,,N,N,Y,80.253.131.242,Y,IR,Azad,36.8122/45.9348
kiansat16.com,210047,,,kiansat16.com,210047,,,N,N,Y,144.76.61.216,Y,DE,None,51.0/9.0
kanjukulive.com,210064,,,kanjukulive.com,210064,,,N,N,Y,38.118.199.222,Y,US,None,38.0/-97.0
webtrafficbank.com,210067,,,webtrafficbank.com,210067,,,N,N,Y,50.28.68.31,Y,US,Lansing,42.7257/-84.636
cwyuni.tw,210149,,,cwyuni.tw,210149,,,N,N,Y,60.199.247.216,Y,TW,Taipei,25.0392/121.525
1000kan.com,210299,,,1000kan.com,210299,,,N,Y,N,103.241.48.176,N,HK,None,22.25/114.1667
f-tpl.com,210315,,,f-tpl.com,210315,,,N,N,Y,210.172.144.22,Y,JP,None,35.69/139.69
jazabe.com,210326,,,jazabe.com,210326,,,N,N,Y,176.10.37.81,Y,IS,None,65.0/-18.0
narutocn.net,210334,,,narutocn.net,210334,,,N,N,Y,173.231.39.67,Y,US,Los Angeles,34.053/-118.2642
filefap.com,210357,,,filefap.com,210357,,,N,Y,N,50.7.7.140,N,US,Chicago,41.8776/-87.6272
iasworld.com,210435,,,iasworld.com,210435,,,N,N,Y,206.61.164.51,Y,US,None,38.0/-97.0
sociallever.com,210441,,,sociallever.com,210441,,,N,N,Y,199.116.255.50,Y,US,Schertz,29.5892/-98.2939
neutronfx.com,210499,,,neutronfx.com,210499,,,N,N,Y,50.63.190.3,Y,US,Scottsdale,33.6119/-111.8906
lottecinema.co.kr,210567,,,lottecinema.co.kr,210567,,,N,N,Y,124.243.42.1,Y,KR,Seoul,37.5985/126.9783
edoors.com,210568,,,edoors.com,210568,,,N,Y,Y,64.62.138.50,Y,None,None,None/None
opendiary.com,210589,,,opendiary.com,210589,,,N,N,Y,66.155.126.214,Y,US,Atlanta,33.7516/-84.3915
grimaldi-lines.com,210655,,,grimaldi-lines.com,210655,,,N,N,Y,83.211.224.212,Y,IT,None,42.8333/12.8333
www.grimaldi-lines.com,,,,grimaldi-lines.com,210655,,,N,N,P,88.41.145.8,Y,IT,None,42.8333/12.8333
,,,,,,,,,,,83.211.40.182,N,IT,None,42.8333/12.8333
kinozal.uz,210666,,,kinozal.uz,210666,,,N,N,Y,94.158.48.3,Y,UZ,None,41.0/64.0
ubd.edu.bn,210797,,,ubd.edu.bn,210797,,,N,N,Y,202.160.1.36,Y,BN,None,4.5/114.6667
ipastraffic.com,210808,,,ipastraffic.com,210808,,,N,N,Y,97.79.236.109,Y,US,None,38.0/-97.0
sourcegaming.ru,210834,,,sourcegaming.ru,210834,,,N,N,Y,194.79.60.168,Y,UA,None,49.0/32.0
nlpcaptcha.in,210852,,,nlpcaptcha.in,210852,,,N,N,P,5.9.48.79,Y,DE,None,51.0/9.0
,,,,,,,,,,,5.9.48.68,N,DE,None,51.0/9.0
,,,,,,,,,,,5.9.48.67,N,DE,None,51.0/9.0
